,player_params.player_three.num_mcts_rollouts,player_params.player_three.exploration_weight,__import__,working_dir,_id,player_1_avg_score,player_2_avg_score,player_3_avg_score,time_elapsed
0,1600,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/460,460,-9.193333333333339,4.666666666666665,4.526666666666666,1039.1955261230469
0,1600,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/461,461,11.84666666666667,-22.573333333333327,10.726666666666667,1343.795607805252
0,50,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/462,462,1.5533333333333308,7.153333333333335,-8.706666666666667,139.81451654434204
0,50,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/463,463,7.653333333333337,-16.266666666666666,8.613333333333333,266.99294781684875
0,50,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/464,464,7.6866666666666665,1.4666666666666655,-9.153333333333334,137.597838640213
0,50,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/465,465,-7.5333333333333306,4.0666666666666655,3.4666666666666672,141.4274652004242
0,50,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/466,466,14.48666666666667,-3.073333333333334,-11.413333333333332,139.98907160758972
0,50,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/467,467,-9.926666666666668,13.913333333333332,-3.986666666666667,141.30722546577454
0,50,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/468,468,7.259999999999998,-1.3200000000000012,-5.94,140.1792550086975
0,100,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/469,469,5.1866666666666665,8.526666666666667,-13.713333333333335,164.89379382133484
0,100,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/470,470,1.9933333333333325,-3.086666666666667,1.0933333333333326,160.46024751663208
0,100,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/471,471,-8.706666666666665,3.7333333333333347,4.973333333333333,156.49007606506348
0,100,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/472,472,-9.72666666666667,-0.3666666666666668,10.093333333333335,160.20883512496948
0,100,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/473,473,8.14,-8.679999999999998,0.5400000000000017,166.50178980827332
0,100,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/474,474,4.933333333333333,-9.166666666666666,4.233333333333335,157.3012614250183
0,100,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/475,475,-1.7666666666666664,-8.866666666666667,10.633333333333331,157.72418236732483
0,200,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/476,476,7.919999999999999,-17.44,9.520000000000001,205.5710129737854
0,200,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/477,477,6.780000000000001,-19.60000000000001,12.819999999999995,205.78366899490356
0,200,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/478,478,3.139999999999999,-6.979999999999999,3.8399999999999994,199.83298349380493
0,200,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/479,479,2.8400000000000007,4.080000000000001,-6.919999999999998,203.2229311466217
0,200,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/480,480,-6.4,15.440000000000003,-9.039999999999996,197.37978625297546
0,200,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/481,481,-5.94666666666667,-1.3266666666666662,7.273333333333335,204.2064790725708
0,200,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/482,482,-0.33999999999999936,-0.17999999999999886,0.5200000000000007,212.36826086044312
0,400,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/483,483,-10.073333333333338,-2.3133333333333344,12.386666666666667,294.6024718284607
0,400,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/484,484,-13.846666666666666,-9.646666666666667,23.493333333333336,290.05081844329834
